Week,Year,GID,FirstName,LastName,Pos,Team,h/a,Oppt,fd_points,fd_salary
16,2019,4532,Stocker, Luke,TE,atl,h,jac,0,4000
16,2019,4762,Fumagalli, Troy,TE,den,h,det,0,4000
16,2019,5436,Brown, Daniel,TE,nyj,h,pit,0,4700
16,2019,4732,Conklin, Tyler,TE,min,h,gnb,0,4000
16,2019,4693,Perkins, Joshua,TE,phi,h,dal,0,4000
16,2019,6426,Ficken, Sam,PK,nyj,h,pit,13,
16,2019,6120,Folk, Nick,PK,nwe,h,buf,12,
16,2019,6208,Forbath, Kai,PK,dal,a,phi,11,
16,2019,6241,Fairbairn, Ka'imi,PK,hou,a,tam,11,
16,2019,6436,Gay, Matt,PK,tam,h,hou,11,
16,2019,6240,Gonzalez, Zane,PK,ari,a,sea,10,
16,2019,6096,Gould, Robbie,PK,sfo,h,lar,10,
16,2019,6104,Crosby, Mason,PK,gnb,a,min,10,
16,2019,6423,Butker, Harrison,PK,kan,a,chi,10,
16,2019,6236,Myers, Jason,PK,sea,h,ari,9,
16,2019,6227,McManus, Brandon,PK,den,h,det,9,
16,2019,6239,Lutz, Wil,PK,nor,a,ten,9,
16,2019,6205,Zuerlein, Greg,PK,lar,a,sfo,9,
16,2019,6203,Bullock, Randy,PK,cin,a,mia,9,
16,2019,6427,Sanders, Jason,PK,mia,h,cin,8,
16,2019,6437,Slye, Joey,PK,car,a,ind,8,
16,2019,6438,McLaughlin, Chase,PK,ind,h,car,8,
16,2019,6233,Lambo, Josh,PK,jac,a,atl,7,
16,2019,6428,Carlson, Daniel,PK,oak,a,lac,7,
16,2019,6206,Tucker, Justin,PK,bal,a,cle,7,
16,2019,6243,Koo, Younghoe,PK,atl,h,jac,6,
16,2019,6242,Rosas, Aldrick,PK,nyg,a,was,5,
16,2019,6422,Elliott, Jake,PK,phi,h,dal,5,
16,2019,6225,Boswell, Chris,PK,pit,a,nyj,5,
16,2019,6167,Hauschka, Steven,PK,buf,a,nwe,5,
16,2019,6209,Hopkins, Dustin,PK,was,h,nyg,5,
16,2019,6432,Badgley, Mike,PK,lac,h,oak,5,
16,2019,6159,Prater, Matt,PK,det,a,den,5,
16,2019,6194,Bailey, Dan,PK,min,h,gnb,4,
16,2019,6434,Seibert, Austin,PK,cle,h,bal,4,
16,2019,6430,Joseph, Greg,PK,ten,h,nor,4,
16,2019,6433,Pineiro, Eddy,PK,chi,h,kan,4,
16,2019,7013,Indianapolis,Def,ind,h,car,30,4800
16,2019,7032,Houston,Def,hou,a,tam,22,4100
16,2019,7021,New York J,Def,nyj,h,pit,12,3600
16,2019,7012,Green Bay,Def,gnb,a,min,11,4200
16,2019,7001,Arizona,Def,ari,a,sea,11,3200
16,2019,7029,Tampa Bay,Def,tam,h,hou,10,3800
16,2019,7015,Kansas City,Def,kan,a,chi,10,4300
16,2019,7002,Atlanta,Def,atl,h,jac,9,4400
16,2019,7025,LA Rams,Def,lar,a,sfo,9,3500
16,2019,7017,Minnesota,Def,min,h,gnb,9,4100
16,2019,7010,Denver,Def,den,h,det,8,5000
16,2019,7023,Philadelphia,Def,phi,h,dal,8,4100
16,2019,7027,San Francisco,Def,sfo,h,lar,7,4500
16,2019,7019,New Orleans,Def,nor,a,ten,6,3800
16,2019,7011,Detroit,Def,det,a,den,6,4100
16,2019,7014,Jacksonville,Def,jac,a,atl,5,3400
16,2019,7024,Pittsburgh,Def,pit,a,nyj,5,4900
16,2019,7018,New England,Def,nwe,h,buf,5,4800
16,2019,7028,Seattle,Def,sea,h,ari,4,4400
16,2019,7005,Carolina,Def,car,a,ind,3,3500
16,2019,7003,Baltimore,Def,bal,a,cle,3,4500
16,2019,7026,LA Chargers,Def,lac,h,oak,3,4000
16,2019,7004,Buffalo,Def,buf,a,nwe,2,4300
16,2019,7022,Oakland,Def,oak,a,lac,2,3700
16,2019,7009,Dallas,Def,dal,a,phi,2,3600
16,2019,7016,Miami,Def,mia,h,cin,2,4000
16,2019,7008,Cleveland,Def,cle,h,bal,1,3000
16,2019,7006,Chicago,Def,chi,h,kan,1,3600
16,2019,7007,Cincinnati,Def,cin,a,mia,0,3800
16,2019,7031,Washington,Def,was,h,nyg,-1,3800
16,2019,7020,New York G,Def,nyg,a,was,-1,3900
16,2019,7030,Tennessee,Def,ten,h,nor,-1,3600
17,2019,1501,Prescott, Dak,QB,dal,h,was,29.62,8000
17,2019,1540,Minshew, Gardner,QB,jac,h,ind,25.5,6700
17,2019,1490,Goff, Jared,QB,lar,h,ari,25.16,7900
17,2019,1242,Fitzpatrick, Ryan,QB,mia,a,nwe,24.3,7400
17,2019,1528,Mayfield, Baker,QB,cle,a,cin,23.06,7400
17,2019,1151,Brees, Drew,QB,nor,a,car,22.02,8400
17,2019,1412,Wilson, Russell,QB,sea,h,sfo,20.22,7900
17,2019,1252,Rodgers, Aaron,QB,gnb,a,det,20.02,8300
17,2019,1441,Carr, Derek,QB,oak,a,den,19.64,7300
17,2019,1410,Tannehill, Ryan,QB,ten,a,hou,17.92,7900
17,2019,1467,McCarron, A.J.,QB,hou,h,ten,17.9,6000
17,2019,1231,Rivers, Philip,QB,lac,a,kan,17.74,7400
17,2019,1403,Dalton, Andy,QB,cin,h,cle,17.6,6900
17,2019,1514,Wentz, Carson,QB,phi,a,nyg,17.06,7700
17,2019,1465,Winston, Jameis,QB,tam,h,atl,16.54,8100
17,2019,1131,Brady, Tom,QB,nwe,h,mia,15.84,7600
17,2019,1539,Jones, Daniel,QB,nyg,h,phi,15.64,7500
17,2019,1537,Murray, Kyler,QB,ari,a,lar,15,7700
17,2019,1301,Ryan, Matt,QB,atl,a,tam,14.52,7800
17,2019,1546,Blough, David,QB,det,h,gnb,13.38,6600
17,2019,1523,Mahomes II, Patrick,QB,kan,h,lac,12.06,8600
17,2019,1547,Lock, Drew,QB,den,h,oak,11.98,7100
17,2019,1452,Garoppolo, Jimmy,QB,sfo,a,sea,11.8,7800
17,2019,1536,Allen, Kyle,QB,car,h,nor,11.3,6000
17,2019,1435,Keenum, Case,QB,was,a,dal,11.24,6800
17,2019,1524,Darnold, Sam,QB,nyj,a,buf,10.76,7200
17,2019,1408,Griffin III, Robert,QB,bal,h,pit,7.84,7000
17,2019,1519,Trubisky, Mitchell,QB,chi,a,min,6.38,7400
17,2019,1417,Barkley, Matt,QB,buf,h,nyj,4.88,6700
17,2019,1496,Brissett, Jacoby,QB,ind,a,jac,4.18,7300
17,2019,1543,Hodges, Devlin,QB,pit,a,bal,1.7,6500
17,2019,1484,Mannion, Sean,QB,min,h,chi,1.04,6000
17,2019,1466,Mariota, Marcus,QB,ten,a,hou,0.96,6000
17,2019,1470,Hundley, Brett,QB,ari,a,lar,0.6,7000
17,2019,1439,Bridgewater, Teddy,QB,nor,a,car,0.26,6000
17,2019,1529,Allen, Josh,QB,buf,h,nyj,0.2,7600
17,2019,1549,McSorley, Trace,QB,bal,h,pit,0.1,6000
17,2019,1548,Grier, Will,QB,car,h,nor,-2.34,6400
17,2019,5445,Henry, Derrick,RB,ten,a,hou,39.1,8800
17,2019,5624,Scott, Boston,RB,phi,a,nyg,33.8,5400
17,2019,5535,Mixon, Joe,RB,cin,h,cle,30.1,7300
17,2019,2957,Williams, Damien,RB,kan,h,lac,29.4,6400
17,2019,5444,Elliott, Ezekiel,RB,dal,h,was,25.9,8700
17,2019,5662,Boone, Mike,RB,min,h,chi,23,6200
17,2019,2991,Gordon, Melvin,RB,lac,a,kan,21.2,7200
17,2019,5414,Mostert, Raheem,RB,sfo,a,sea,19.8,6900
17,2019,5548,Mack, Marlon,RB,ind,a,jac,19.7,7300
17,2019,5536,McCaffrey, Christian,RB,car,h,nor,19.3,11000
17,2019,5614,Barkley, Saquon,RB,nyg,h,phi,19.2,9300
17,2019,5562,Kamara, Alvin,RB,nor,a,car,18.7,7900
17,2019,5713,Montgomery, David,RB,chi,a,min,17.3,6300
17,2019,5449,Washington, DeAndre,RB,oak,a,den,17.2,6300
17,2019,5745,Armstead, Ryquell,RB,jac,h,ind,17,4500
17,2019,5446,Drake, Kenyan,RB,ari,a,lar,15.8,7300
17,2019,5543,Jones, Aaron,RB,gnb,a,det,15.3,8000
17,2019,5740,Snell, Benny,RB,pit,a,bal,15.1,5500
17,2019,2997,Johnson, Duke,RB,hou,h,ten,14.2,5200
17,2019,5615,Michel, Sony,RB,nwe,h,mia,13.4,6500
17,2019,5575,Ekeler, Austin,RB,lac,a,kan,13.4,6800
17,2019,5681,Edwards, Gus,RB,bal,h,pit,11.7,6600
17,2019,5738,Homer, Travis,RB,sea,h,sfo,11.7,5900
17,2019,5719,Hill, Justice,RB,bal,h,pit,11.4,5900
17,2019,5621,Johnson, Kerryon,RB,det,h,gnb,11.3,4500
17,2019,5564,Cohen, Tarik,RB,chi,a,min,10.9,5500
17,2019,5617,Jones, Ronald,RB,tam,h,atl,10.6,6200
17,2019,2888,Bell, Le'Veon,RB,nyj,a,buf,10.2,7100
17,2019,2992,Gurley, Todd,RB,lar,h,ari,9.9,7800
17,2019,5441,Brown, Malcolm,RB,lar,h,ari,9.7,4900
17,2019,2552,Lynch, Marshawn,RB,sea,h,sfo,9.4,
17,2019,2954,White, James,RB,nwe,h,mia,9.2,6300
17,2019,5788,Laird, Patrick,RB,mia,a,nwe,8.9,5100
17,2019,2930,Freeman, Devonta,RB,atl,a,tam,8.3,6700
17,2019,2899,Murray, Latavius,RB,nor,a,car,8,5400
17,2019,5623,Hines, Nyheim,RB,ind,a,jac,7.1,5700
17,2019,5718,Pollard, Tony,RB,dal,h,was,7,4800
17,2019,5490,Richard, Jalen,RB,oak,a,den,6.9,5500
17,2019,5714,Sanders, Miles,RB,phi,a,nyg,6.6,7400
17,2019,5742,Johnson, Ty,RB,det,h,gnb,6.5,5700
17,2019,5813,Ozigbo, Devine,RB,jac,h,ind,6.5,4500
17,2019,2553,Peterson, Adrian,RB,was,a,dal,6.3,6300
17,2019,2890,Burkhead, Rex,RB,nwe,h,mia,5.9,6200
17,2019,2467,Gore, Frank,RB,buf,h,nyj,5.7,4900
17,2019,2993,Yeldon, T.J.,RB,buf,h,nyj,5.7,4600
17,2019,2820,Jones, Taiwan,RB,hou,h,ten,5.4,4500
17,2019,2908,Juszczyk, Kyle,RB,sfo,a,sea,5.4,4700
17,2019,5630,Lindsay, Phillip,RB,den,h,oak,5.3,6600
17,2019,5735,Bonnafon, Reggie,RB,car,h,nor,5.2,4500
17,2019,5560,Hunt, Kareem,RB,cle,a,cin,5.1,6100
17,2019,2995,Abdullah, Ameer,RB,min,h,chi,5.1,5200
17,2019,5622,Chubb, Nick,RB,cle,a,cin,4.7,7900
17,2019,5507,Barber, Peyton,RB,tam,h,atl,4.5,5100
17,2019,5791,Scarbrough, Bo,RB,det,h,gnb,4.2,5400
17,2019,2819,Powell, Bilal,RB,nyj,a,buf,2.7,4500
17,2019,5468,Booker, Devontae,RB,den,h,oak,2.7,4500
17,2019,2994,Coleman, Tevin,RB,sfo,a,sea,2.3,5200
17,2019,5688,Samuels, Jaylen,RB,pit,a,bal,2.1,5300
17,2019,5608,Hill, Brian,RB,atl,a,tam,2.1,4900
17,2019,5470,Ervin, Tyler,RB,gnb,a,det,2,4500
17,2019,5744,Thompson, Darwin,RB,kan,h,lac,1.8,5400
17,2019,5370,Allen, Javorius,RB,nyg,h,phi,1.8,4500
17,2019,2915,Thompson, Chris,RB,was,a,dal,1.6,5100
17,2019,5567,Breida, Matt,RB,sfo,a,sea,1.6,5000
17,2019,5538,Perine, Samaje,RB,mia,a,nwe,1.6,0
17,2019,5676,Ortiz, Ricky,RB,nor,a,car,1.3,0
17,2019,2933,Hyde, Carlos,RB,hou,h,ten,1.3,6400
17,2019,5800,Blasingame, Khari,RB,ten,a,hou,1.2,4500
17,2019,5682,Jackson, Justin,RB,lac,a,kan,1.1,4500
17,2019,5782,Williams, Dexter,RB,gnb,a,det,0.9,4500
17,2019,2974,Perry, Senorise,RB,buf,h,nyj,0.9,4500
17,2019,5722,Ollison, Qadree,RB,atl,a,tam,0.9,4700
17,2019,5620,Freeman, Royce,RB,den,h,oak,0.9,5400
17,2019,5586,McKissic, J.D.,RB,det,h,gnb,0.9,4600
17,2019,5815,Nall, Ryan,RB,chi,a,min,0.8,4500
17,2019,2816,Lewis, Dion,RB,ten,a,hou,0.7,5400
17,2019,5473,Smallwood, Wendell,RB,was,a,dal,0.5,4500
17,2019,5763,Howell, Buddy,RB,hou,h,ten,0.5,4500
17,2019,5581,Ham, C.J.,RB,min,h,chi,0.4,4500
17,2019,2889,Bernard, Giovani,RB,cin,h,cle,0.4,4600
17,2019,5697,Ogunbowale, Dare,RB,tam,h,atl,0.4,4800
17,2019,5483,Washington, Dwayne,RB,nor,a,car,0.2,4500
17,2019,5320,Davis, Mike,RB,car,h,nor,0.2,4500
17,2019,5794,Whyte, Kerrith,RB,pit,a,bal,0.1,
17,2019,5669,Turner, De'Lance,RB,mia,a,nwe,0,4500
17,2019,5447,Howard, Jordan,RB,phi,a,nyg,0,6900
17,2019,5415,Burton, Michael,RB,was,a,dal,0,4500
17,2019,5510,Pope, Troymaine,RB,lac,a,kan,0,4500
17,2019,5663,Bellore, Nick,RB,sea,h,sfo,0,5200
17,2019,5762,Gillaspia, Cullen,RB,hou,h,ten,0,4500
17,2019,5737,Cox, Chandler,RB,mia,a,nwe,0,4500
17,2019,5588,Penny, Elijhaa,RB,nyg,h,phi,0,4500
17,2019,2887,Barner, Kenjon,RB,atl,a,tam,0,4500
17,2019,5573,Edmunds, Trey,RB,pit,a,bal,0,4500
17,2019,2822,Sherman, Anthony,RB,kan,h,lac,0,4500
17,2019,2874,Bolden, Brandon,RB,nwe,h,mia,0,4500
17,2019,5746,Johnson, D'Ernest,RB,cle,a,cin,0,4500
17,2019,5504,Watt, Derek,RB,lac,a,kan,0,4500
17,2019,5644,Armah, Alex,RB,car,h,nor,0,4500
17,2019,3191,Smith, Rod,RB,oak,a,den,0,4500
17,2019,5627,Kelly, John,RB,lar,h,ari,0,4500
17,2019,5392,Montgomery, Ty,RB,nyj,a,buf,0,4600
17,2019,5451,Williams, Jonathan,RB,ind,a,jac,0,4800
17,2019,5764,Ingold, Alec,RB,oak,a,den,0,4500
17,2019,2913,Olawale, Jamize,RB,dal,h,was,0,4500
17,2019,5492,Smith, Keith,RB,atl,a,tam,-0.1,4500
17,2019,5619,Edmonds, Chase,RB,ari,a,lar,-0.1,4600
17,2019,5634,Gallup, Michael,WR,dal,h,was,30.3,6500
17,2019,5726,Samuel, Deebo,WR,sfo,a,sea,22,5700
17,2019,5379,Perriman, Breshad,WR,tam,h,atl,21.9,7600
17,2019,5728,Brown, A.J.,WR,ten,a,hou,20.4,7200
17,2019,5552,Kupp, Cooper,WR,lar,h,ari,19.4,7400
17,2019,5761,Renfrow, Hunter,WR,oak,a,den,19.2,6000
17,2019,5263,Adams, Davante,WR,gnb,a,det,18.8,8400
17,2019,5198,Allen, Keenan,WR,lac,a,kan,18.7,6700
17,2019,5603,Westbrook, Dede,WR,jac,h,ind,18.7,5300
17,2019,5380,Parker, DeVante,WR,mia,a,nwe,17.7,6900
17,2019,5725,Metcalf, D.K.,WR,sea,h,sfo,17.1,6000
17,2019,5217,Woods, Robert,WR,lar,h,ari,17.1,7700
17,2019,5410,Crowder, Jamison,WR,nyj,a,buf,16.6,5600
17,2019,5753,Sims Jr., Steven,WR,was,a,dal,16,6000
17,2019,5323,Beckham Jr., Odell,WR,cle,a,cin,15.6,6600
17,2019,3995,Tate, Golden,WR,nyg,h,phi,15.3,5900
17,2019,5335,Landry, Jarvis,WR,cle,a,cin,15.2,6800
17,2019,5531,Byrd, Damiere,WR,ari,a,lar,14.9,4800
17,2019,5711,Lazard, Allen,WR,gnb,a,det,14.9,5400
17,2019,5570,Cole, Keelan,WR,jac,h,ind,14.2,5100
17,2019,5386,Lockett, Tyler,WR,sea,h,sfo,14.1,7200
17,2019,5639,Smith, Tre'Quan,WR,nor,a,car,14.1,4700
17,2019,5777,Williams, Duke,WR,buf,h,nyj,13.8,4500
17,2019,5678,Ratley, Damion,WR,cle,a,cin,13.4,4500
17,2019,5677,Zylstra, Brandon,WR,car,h,nor,12.6,4500
17,2019,5376,Cooper, Amari,WR,dal,h,was,11.8,7500
17,2019,5258,Robinson, Allen,WR,chi,a,min,11.8,7800
17,2019,5089,Jones, Julio,WR,atl,a,tam,11.3,8500
17,2019,5125,Cobb, Randall,WR,dal,h,was,10.6,5200
17,2019,5680,Gage, Russell,WR,atl,a,tam,10.3,5300
17,2019,5636,Kirk, Christian,WR,ari,a,lar,10.1,5700
17,2019,5706,Ford, Isaiah,WR,mia,a,nwe,10,4800
17,2019,5654,Carter, DeAndre,WR,hou,h,ten,9.5,4500
17,2019,5727,Hardman, Mecole,WR,kan,h,lac,9.5,5500
17,2019,5339,Wilson, Albert,WR,mia,a,nwe,9.2,5600
17,2019,5640,Hamilton, DaeSean,WR,den,h,oak,9,5500
17,2019,5515,Robinson, Demarcus,WR,kan,h,lac,8.9,4800
17,2019,5554,Golladay, Kenny,WR,det,h,gnb,8.7,7400
17,2019,5151,Hilton, T.Y.,WR,ind,a,jac,8.7,6500
17,2019,5455,Boyd, Tyler,WR,cin,h,cle,8.4,6600
17,2019,5485,Hill, Tyreek,WR,kan,h,lac,8.1,8200
17,2019,5754,Johnson, Diontae,WR,pit,a,bal,7.4,6000
17,2019,3851,Amendola, Danny,WR,det,h,gnb,7.36,5700
17,2019,5793,Ward, Greg,WR,phi,a,nyg,7.3,5600
17,2019,5637,Sutton, Courtland,WR,den,h,oak,7.2,7100
17,2019,5653,Smith, Vyncint,WR,nyj,a,buf,7.1,4900
17,2019,5767,Slayton, Darius,WR,nyg,h,phi,7,5400
17,2019,5804,Ridley, Riley,WR,chi,a,min,6.9,4500
17,2019,3501,Fitzgerald, Larry,WR,ari,a,lar,6.5,5900
17,2019,5456,Shepard, Sterling,WR,nyg,h,phi,6.4,6200
17,2019,5550,Davis, Corey,WR,ten,a,hou,6.4,5200
17,2019,5686,Burnett, Deontay,WR,phi,a,nyg,5.8,0
17,2019,5459,Thomas, Michael,WR,nor,a,car,5.7,9200
17,2019,5803,Hollins, Alexander,WR,min,h,chi,5.6,
17,2019,5384,Dorsett, Phillip,WR,nwe,h,mia,5.5,4900
17,2019,5255,Cooks, Brandin,WR,lar,h,ari,5.5,5900
17,2019,5387,Hardy, Justin,WR,atl,a,tam,5.5,4600
17,2019,5659,Chark, D.J.,WR,jac,h,ind,5.4,5900
17,2019,5385,Conley, Chris,WR,jac,h,ind,5.3,5800
17,2019,5724,Harry, N'Keal,WR,nwe,h,mia,5.3,5400
17,2019,5558,Ross, John,WR,cin,h,cle,5,5200
17,2019,5159,Sanu, Mohamed,WR,nwe,h,mia,5,5300
17,2019,5747,Johnson, Olabisi,WR,min,h,chi,4.9,5200
17,2019,5751,Harmon, Kelvin,WR,was,a,dal,4.8,5200
17,2019,5594,Williams, Mike,WR,lac,a,kan,4.8,6300
17,2019,5786,Mitchell, Steven,WR,hou,h,ten,4.7,4500
17,2019,5574,McKenzie, Isaiah,WR,buf,h,nyj,4.7,4600
17,2019,3826,Edelman, Julian,WR,nwe,h,mia,4.1,7500
17,2019,5698,Ateman, Marcell,WR,oak,a,den,4.1,4500
17,2019,5587,Johnson, Marcus,WR,ind,a,jac,4.1,5400
17,2019,5416,White, DeAndrew,WR,car,h,nor,4.1,4500
17,2019,5655,Moore, David,WR,sea,h,sfo,4,4700
17,2019,3983,Sanders, Emmanuel,WR,sfo,a,sea,4,6100
17,2019,5671,Wims, Javon,WR,chi,a,min,3.8,4500
17,2019,5690,Watson, Justin,WR,tam,h,atl,3.7,6100
17,2019,5287,Snead, Willie,WR,bal,h,pit,3.7,4500
17,2019,5502,Anderson, Robby,WR,nyj,a,buf,3.3,5800
17,2019,5511,Allison, Geronimo,WR,gnb,a,det,3.2,4600
17,2019,5799,Zaccheaus, Olamide,WR,atl,a,tam,3.2,4500
17,2019,5557,Jones, Zay,WR,oak,a,den,3.1,4700
17,2019,5462,Cooper, Pharoh,WR,ari,a,lar,2.9,5000
17,2019,5656,Valdes-Scantling, Marquez,WR,gnb,a,det,2.9,4600
17,2019,5480,Erickson, Alex,WR,cin,h,cle,2.6,5100
17,2019,5730,Brown, Marquise,WR,bal,h,pit,2.5,5400
17,2019,5167,Hogan, Chris,WR,car,h,nor,2.4,4600
17,2019,5675,Hodge, KhaDarel,WR,cle,a,cin,2.4,4600
17,2019,5556,Samuel, Curtis,WR,car,h,nor,2.3,6000
17,2019,5268,Latimer, Cody,WR,nyg,h,phi,2.2,5400
17,2019,5805,Gafford, Rico,WR,oak,a,den,2.2,
17,2019,5758,Lacy, Chris,WR,det,h,gnb,2.2,4500
17,2019,5188,Wright, Jarius,WR,car,h,nor,2,5200
17,2019,5647,Pascal, Zach,WR,ind,a,jac,1.9,5800
17,2019,5651,Patrick, Tim,WR,den,h,oak,1.9,5100
17,2019,5461,Sharpe, Tajae,WR,ten,a,hou,1.8,5600
17,2019,5812,Sims, Cam,WR,was,a,dal,1.7,4500
17,2019,5641,Berrios, Braxton,WR,nyj,a,buf,1.6,4500
17,2019,5553,Smith-Schuster, JuJu,WR,pit,a,bal,1.6,5900
17,2019,5817,Ursua, John,WR,sea,h,sfo,1.6,4500
17,2019,3670,Ginn Jr., Ted,WR,nor,a,car,1.5,5000
17,2019,5208,Patterson, Cordarrelle,WR,chi,a,min,1.4,4500
17,2019,5252,Watkins, Sammy,WR,kan,h,lac,1.3,5600
17,2019,5760,Harris, Deonte,WR,nor,a,car,1.3,4500
17,2019,5704,Kumerow, Jake,WR,gnb,a,det,1.2,4900
17,2019,5670,Coutee, Keke,WR,hou,h,ten,1.2,5400
17,2019,5814,Scott, Jaleel,WR,bal,h,pit,1.1,4500
17,2019,5097,Inman, Dontrelle,WR,ind,a,jac,1.1,4500
17,2019,5632,Miller, Anthony,WR,chi,a,min,1,6700
17,2019,5816,Grayson, Cyril,WR,tam,h,atl,0.8,
17,2019,5199,Austin, Tavon,WR,dal,h,was,0.6,4800
17,2019,2958,Thomas, De'Anthony,WR,bal,h,pit,0.1,4500
17,2019,5748,Boykin, Miles,WR,bal,h,pit,0,4600
17,2019,5578,Hollins, Mack,WR,mia,a,nwe,0,4500
17,2019,5759,Pringle, Byron,WR,kan,h,lac,0,4500
17,2019,5408,Roberts, Seth,WR,bal,h,pit,0,4900
17,2019,5797,Bryant, Ventell,WR,dal,h,was,0,4500
17,2019,5432,Williams, Tyrell,WR,oak,a,den,0,5700
17,2019,5784,Board, C.J.,WR,jac,h,ind,0,4500
17,2019,5479,Moore, Chris,WR,bal,h,pit,0,4500
17,2019,5598,Bourne, Kendrick,WR,sfo,a,sea,0,5000
17,2019,5699,Sherfield, Trent,WR,ari,a,lar,0,4500
17,2019,5433,Jennings, Darius,WR,ten,a,hou,0,4500
17,2019,5503,Thomas, Mike,WR,lar,h,ari,0,4500
17,2019,5769,Davis, Robert,WR,phi,a,nyg,0,4500
17,2019,5781,Moore, Jason,WR,lac,a,kan,0,4500
17,2019,5775,Brown, Fred,WR,den,h,oak,0,4500
17,2019,5750,Cain, Deon,WR,pit,a,bal,0,4700
17,2019,5635,Washington, James,WR,pit,a,bal,0,5600
17,2019,5453,Treadwell, Laquon,WR,min,h,chi,0,5000
17,2019,5790,Blake, Christian,WR,atl,a,tam,0,4600
17,2019,5649,Foster, Robert,WR,buf,h,nyj,0,4700
17,2019,5773,Patton, Andre,WR,lac,a,kan,0,4500
17,2019,3760,Slater, Matthew,WR,nwe,h,mia,0,4500
17,2019,5732,Arcega-Whiteside, JJ,WR,phi,a,nyg,0,5300
17,2019,5491,Holton, Johnny,WR,pit,a,bal,0,4600
17,2019,5582,Reynolds, Josh,WR,lar,h,ari,0,4900
17,2019,5518,Core, Cody,WR,nyg,h,phi,0,4500
17,2019,5674,James, Richie,WR,sfo,a,sea,0,4600
17,2019,5229,Brown, Jaron,WR,sea,h,sfo,0,4600
17,2019,5734,Isabella, Andy,WR,ari,a,lar,0,4700
17,2019,5749,Meyers, Jakobi,WR,nwe,h,mia,0,5100
17,2019,5798,Dulin, Ashton,WR,ind,a,jac,0,4500
17,2019,5802,Webster, Nsimba,WR,lar,h,ari,0,4500
17,2019,5771,Humphrey, Lil'Jordan,WR,nor,a,car,0,4500
17,2019,5809,Fulgham, Travis,WR,det,h,gnb,0,4500
17,2019,5498,Davis, Trevor,WR,mia,a,nwe,0,4500
17,2019,5765,Spencer, Diontae,WR,den,h,oak,-0.8,4600
17,2019,4680,Higbee, Tyler,TE,lar,h,ari,18.4,6900
17,2019,4741,Arnold, Dan,TE,ari,a,lar,15.6,4200
17,2019,4770,Smith, Kaden,TE,nyg,h,phi,13.8,5300
17,2019,5419,Waller, Darren,TE,oak,a,den,13.7,6200
17,2019,4693,Perkins, Joshua,TE,phi,a,nyg,13,4000
17,2019,4703,Kittle, George,TE,sfo,a,sea,12.8,7400
17,2019,4675,Henry, Hunter,TE,lac,a,kan,12.7,6000
17,2019,4719,Gesicki, Mike,TE,mia,a,nwe,11.4,5900
17,2019,1530,Hill, Taysom,TE,nor,a,car,11.4,5200
17,2019,4437,Cook, Jared,TE,nor,a,car,11.4,6800
17,2019,4656,Uzomah, C.J.,TE,cin,h,cle,11,4900
17,2019,4752,Sweeney, Tommy,TE,buf,h,nyj,10.1,4000
17,2019,4725,Goedert, Dallas,TE,phi,a,nyg,8.5,6400
17,2019,4669,Pruitt, MyCole,TE,ten,a,hou,8.3,4500
17,2019,4767,Hentges, Hale,TE,was,a,dal,8.2,4600
17,2019,4677,Hooper, Austin,TE,atl,a,tam,8,6000
17,2019,4729,Akins, Jordan,TE,hou,h,ten,7.9,4600
17,2019,4761,Beck, Andrew,TE,den,h,oak,7.8,4200
17,2019,4492,Graham, Jimmy,TE,gnb,a,det,6.9,5000
17,2019,4648,Brate, Cameron,TE,tam,h,atl,6.7,4900
17,2019,4586,Hill, Josh,TE,nor,a,car,5,5300
17,2019,5436,Brown, Daniel,TE,nyj,a,buf,4.7,4700
17,2019,4720,Hurst, Hayden,TE,bal,h,pit,4.5,4700
17,2019,4707,Hollister, Jacob,TE,sea,h,sfo,4.5,5700
17,2019,4568,Eifert, Tyler,TE,cin,h,cle,4.4,4700
17,2019,4262,Witten, Jason,TE,dal,h,was,4.4,5600
17,2019,4582,Kelce, Travis,TE,kan,h,lac,3.9,7500
17,2019,4714,Sprinkle, Jeremy,TE,was,a,dal,3.3,4500
17,2019,4572,McDonald, Vance,TE,pit,a,bal,2.9,4800
17,2019,4650,Williams, Maxx,TE,ari,a,lar,2.8,4400
17,2019,4368,Olsen, Greg,TE,car,h,nor,2.2,5200
17,2019,1463,Thomas, Logan,TE,det,h,gnb,2,4500
17,2019,4736,Alie-Cox, Mo,TE,ind,a,jac,2,4000
17,2019,4744,Tonyan, Robert,TE,gnb,a,det,1.9,4200
17,2019,4324,Lewis, Marcedes,TE,gnb,a,det,1.7,4600
17,2019,4730,Thomas, Ian,TE,car,h,nor,1.7,4900
17,2019,4757,Smith Jr., Irv,TE,min,h,chi,1.6,5200
17,2019,4653,James, Jesse,TE,det,h,gnb,1.5,4600
17,2019,4726,Saubert, Eric,TE,chi,a,min,1.5,4000
17,2019,4532,Stocker, Luke,TE,atl,a,tam,1.5,4000
17,2019,4762,Fumagalli, Troy,TE,den,h,oak,1.4,4000
17,2019,4732,Conklin, Tyler,TE,min,h,chi,1.4,4000
17,2019,4731,Thomas, Jordan,TE,hou,h,ten,1.3,0
17,2019,4737,Smythe, Durham,TE,mia,a,nwe,1.3,4000
17,2019,4594,Doyle, Jack,TE,ind,a,jac,1.1,6000
17,2019,4660,Boyle, Nick,TE,bal,h,pit,1.1,4900
