Week,Year,GID,FirstName,LastName,Pos,Team,h/a,Oppt,fd_points,fd_salary
14,2016,2777,Starks, James,RB,gnb,h,sea,0.3,5700
14,2016,2972,Carey, Ka'Deem,RB,chi,a,det,0.2,4500
14,2016,5406,Ripkowski, Aaron,RB,gnb,h,sea,0.2,4600
14,2016,2818,Rodgers, Jacquizz,RB,tam,h,nor,0,4600
14,2016,2825,Develin, James,RB,nwe,h,bal,0,4500
14,2016,5415,Burton, Michael,RB,det,h,chi,0,4500
14,2016,5484,Ferguson, Josh,RB,ind,h,hou,0,4500
14,2016,2912,Line, Zach,RB,min,a,jac,0,4500
14,2016,2840,Todman, Jordan,RB,ind,h,hou,0,4500
14,2016,5507,Barber, Peyton,RB,tam,h,nor,0,4500
14,2016,5487,Lasco, Daniel,RB,nor,a,tam,0,4500
14,2016,2892,Ellington, Andre,RB,ari,a,mia,0,4500
14,2016,2919,Reynolds, Chase,RB,lar,h,atl,0,4500
14,2016,2903,Taylor, Stepfan,RB,ari,a,mia,0,4500
14,2016,2940,Andrews, Antonio,RB,ten,h,den,0,4500
14,2016,2822,Sherman, Anthony,RB,kan,h,oak,0,4500
14,2016,2874,Bolden, Brandon,RB,nwe,h,bal,0,4500
14,2016,5449,Washington, DeAndre,RB,oak,a,kan,0,4500
14,2016,2647,Tolbert, Mike,RB,car,h,sdg,0,4500
14,2016,2802,Harris, DuJuan,RB,sfo,h,nyj,0,4700
14,2016,5504,Watt, Derek,RB,sdg,a,car,0,4500
14,2016,5492,Smith, Keith,RB,dal,a,nyg,0,4500
14,2016,5403,Nix, Roosevelt,RB,pit,a,buf,0,4500
14,2016,2624,Felton, Jerome,RB,buf,h,pit,0,4500
14,2016,2965,Thompson, Juwan,RB,den,a,ten,0,4500
14,2016,2978,Hewitt, Ryan,RB,cin,a,cle,0,4500
14,2016,2949,Atkinson, George,RB,cle,h,cin,0,4500
14,2016,2820,Jones, Taiwan,RB,oak,a,kan,0,4500
14,2016,2805,DiMarco, Patrick,RB,atl,a,lar,0,4500
14,2016,2692,Peerman, Cedric,RB,cin,a,cle,0,4500
14,2016,5413,Fowler, Jalston,RB,ten,h,den,0,4500
14,2016,5373,Lasike, Paul,RB,chi,a,det,0,4500
14,2016,2871,Morris, Alfred,RB,dal,a,nyg,0,4700
14,2016,2980,Prosch, Jay,RB,hou,a,ind,0,4500
14,2016,5441,Brown, Malcolm,RB,lar,h,atl,-0.6,4500
14,2016,5167,Hogan, Chris,WR,nwe,h,bal,22.1,5700
14,2016,5151,Hilton, T.Y.,WR,ind,h,hou,22,7600
14,2016,3983,Sanders, Emmanuel,WR,den,a,ten,21.5,5900
14,2016,5485,Hill, Tyreek,WR,kan,h,oak,19.8,6400
14,2016,3751,Nelson, Jordy,WR,gnb,h,sea,19.1,7100
14,2016,5409,Nelson, J.J.,WR,ari,a,mia,18.9,4900
14,2016,5212,Stills, Kenny,WR,mia,h,ari,18.7,5300
14,2016,5263,Adams, Davante,WR,gnb,h,sea,18.4,6400
14,2016,3770,Jackson, DeSean,WR,was,a,phi,17.7,5800
14,2016,3997,Thomas, Demaryius,WR,den,a,ten,17.6,6900
14,2016,5323,Beckham Jr., Odell,WR,nyg,h,dal,17.4,8500
14,2016,5417,Meredith, Cameron,WR,chi,a,det,16.2,5400
14,2016,5216,Williams, Terrance,WR,dal,a,nyg,16.1,4600
14,2016,5097,Inman, Dontrelle,WR,sdg,a,car,16.1,5500
14,2016,5361,Gabriel, Taylor,WR,atl,a,lar,15.7,5400
14,2016,3754,Garcon, Pierre,WR,was,a,phi,14.4,5400
14,2016,5502,Anderson, Robby,WR,nyj,a,sfo,14.1,4700
14,2016,5256,Lee, Marqise,WR,jac,h,min,13.8,5400
14,2016,5252,Watkins, Sammy,WR,buf,h,pit,13.4,6000
14,2016,3423,Boldin, Anquan,WR,det,h,chi,12.4,5200
14,2016,5199,Austin, Tavon,WR,lar,h,atl,12.4,4900
14,2016,5488,Mitchell, Malcolm,WR,nwe,h,bal,12.1,6200
14,2016,5333,Thielen, Adam,WR,min,a,jac,12.1,6000
14,2016,5455,Boyd, Tyler,WR,cin,a,cle,11.9,5700
14,2016,5254,Matthews, Jordan,WR,phi,h,was,11.9,5900
14,2016,3824,Britt, Kenny,WR,lar,h,atl,11.7,6900
14,2016,5505,McEvoy, Tanner,WR,sea,a,gnb,11.6,4500
14,2016,5287,Snead, Willie,WR,nor,a,tam,11.5,6100
14,2016,5070,Walters, Bryan,WR,jac,h,min,11.1,4500
14,2016,3826,Edelman, Julian,WR,nwe,h,bal,10.8,6600
14,2016,5335,Landry, Jarvis,WR,mia,h,ari,10.3,6100
14,2016,5381,Funchess, Devin,WR,car,h,sdg,10.3,4600
14,2016,3474,Brown, Antonio,WR,pit,a,buf,10.3,8800
14,2016,3995,Tate, Golden,WR,det,h,chi,8.7,6300
14,2016,5168,Jones, Marvin,WR,det,h,chi,8.7,5900
14,2016,5255,Cooks, Brandin,WR,nor,a,tam,8.6,6300
14,2016,5385,Conley, Chris,WR,kan,h,oak,8,4500
14,2016,5351,Janis, Jeff,WR,gnb,h,sea,7.9,4500
14,2016,5387,Hardy, Justin,WR,atl,a,lar,7.9,4600
14,2016,5432,Williams, Tyrell,WR,sdg,a,car,7.8,6800
14,2016,3328,Smith, Steve,WR,bal,a,nwe,7.7,6200
14,2016,3809,Wallace, Mike,WR,bal,a,nwe,7.7,6200
14,2016,5386,Lockett, Tyler,WR,sea,a,gnb,7.6,5100
14,2016,5136,Baldwin, Doug,WR,sea,a,gnb,7.6,7000
14,2016,5111,Kerley, Jeremy,WR,sfo,h,nyj,7.5,5100
14,2016,5239,Golden, Brittan,WR,ari,a,mia,7.4,4500
14,2016,5326,Coleman, Brandon,WR,nor,a,tam,7.2,4500
14,2016,5424,Diggs, Stefon,WR,min,a,jac,7,6600
14,2016,5247,Williams, Nick,WR,atl,a,lar,6.9,0
14,2016,5379,Perriman, Breshad,WR,bal,a,nwe,6.7,5400
14,2016,5253,Evans, Mike,WR,tam,h,nor,6.2,8900
14,2016,5163,Beasley, Cole,WR,dal,a,nyg,6.1,6300
14,2016,5191,Bellamy, Josh,WR,chi,a,det,6,4900
14,2016,5134,Robinson, Aldrick,WR,atl,a,lar,5.7,4500
14,2016,5376,Cooper, Amari,WR,oak,a,kan,5.4,7400
14,2016,5456,Shepard, Sterling,WR,nyg,h,dal,5.4,5500
14,2016,5209,Patton, Quinton,WR,sfo,h,nyj,5.1,4500
14,2016,3627,Marshall, Brandon,WR,nyj,a,sfo,4.8,7200
14,2016,5125,Cobb, Randall,WR,gnb,h,sea,4.8,6000
14,2016,5410,Crowder, Jamison,WR,was,a,phi,4.7,6400
14,2016,5420,Enunwa, Quincy,WR,nyj,a,sfo,4.4,4800
14,2016,5206,Hopkins, DeAndre,WR,hou,a,ind,4.3,7100
14,2016,5452,Coleman, Corey,WR,cle,h,cin,4.2,5600
14,2016,3872,Crabtree, Michael,WR,oak,a,kan,4.1,6200
14,2016,5160,Thompson, Deonte,WR,chi,a,det,3.8,4500
14,2016,5462,Cooper, Pharoh,WR,lar,h,atl,3.7,4500
14,2016,3946,LaFell, Brandon,WR,cin,a,cle,3.7,5800
14,2016,3670,Ginn Jr., Ted,WR,car,h,sdg,3.6,4700
14,2016,5478,Rogers, Eli,WR,pit,a,buf,3.5,5000
14,2016,5384,Dorsett, Phillip,WR,ind,h,hou,3.4,4600
14,2016,5217,Woods, Robert,WR,buf,h,pit,3.4,5000
14,2016,5208,Patterson, Cordarrelle,WR,min,a,jac,3.3,4900
14,2016,5501,Taylor, Jordan,WR,den,a,ten,3.3,4500
14,2016,5378,Agholor, Nelson,WR,phi,h,was,3.2,4800
14,2016,5454,Fuller, Will,WR,hou,a,ind,3.2,5400
14,2016,5182,Matthews, Rishard,WR,ten,h,den,3.1,6200
14,2016,5148,Floyd, Michael,WR,ari,a,mia,2.8,4700
14,2016,5261,Huff, Josh,WR,tam,h,nor,2.7,4500
14,2016,3501,Fitzgerald, Larry,WR,ari,a,mia,2.7,6800
14,2016,5500,Rogers, Chester,WR,ind,h,hou,2.6,4500
14,2016,5407,Mumphery, Keith,WR,hou,a,ind,2.6,4500
14,2016,5380,Parker, DeVante,WR,mia,h,ari,2.4,6700
14,2016,5467,Wynn, Shane,WR,jac,h,min,2.4,0
14,2016,5408,Roberts, Seth,WR,oak,a,kan,2.2,4900
14,2016,5362,Brown, Corey,WR,car,h,sdg,2.2,4500
14,2016,5258,Robinson, Allen,WR,jac,h,min,2.2,6600
14,2016,5223,Shepard, Russell,WR,tam,h,nor,2.2,4500
14,2016,5519,Turner, Paul,WR,phi,h,was,2.1,4500
14,2016,3830,Maclin, Jeremy,WR,kan,h,oak,2.1,5800
14,2016,5480,Erickson, Alex,WR,cin,a,cle,2.1,4500
14,2016,5268,Latimer, Cody,WR,den,a,ten,2.1,4500
14,2016,5288,Hamilton, Cobi,WR,pit,a,buf,2,4500
14,2016,5257,Benjamin, Kelvin,WR,car,h,sdg,1.6,6800
14,2016,5157,Quick, Brian,WR,lar,h,atl,1.5,4500
14,2016,5275,Aiken, Kamar,WR,bal,a,nwe,1.5,4500
14,2016,5506,Peake, Charone,WR,nyj,a,sfo,1.5,4500
14,2016,3731,Douglas, Harry,WR,ten,h,den,1.5,4500
14,2016,5222,Harper, Chris,WR,sfo,h,nyj,1.3,4500
14,2016,5518,Core, Cody,WR,cin,a,cle,1.3,4500
14,2016,5186,Kearse, Jermaine,WR,sea,a,gnb,1.2,4500
14,2016,5169,Streater, Rod,WR,sfo,h,nyj,1.2,4500
14,2016,3103,Johnson, Charles,WR,min,a,jac,1.1,4500
14,2016,5353,Fowler, Bennie,WR,den,a,ten,1,4500
14,2016,5479,Moore, Chris,WR,bal,a,nwe,1,4500
14,2016,5140,Hawkins, Andrew,WR,cle,h,cin,0.9,4500
14,2016,3900,Cruz, Victor,WR,nyg,h,dal,0.9,4600
14,2016,1407,Pryor, Terrelle,WR,cle,h,cin,0.8,6700
14,2016,2958,Thomas, De'Anthony,WR,kan,h,oak,0.6,4500
14,2016,5503,Thomas, Mike,WR,lar,h,atl,0.1,4500
14,2016,3949,Mariani, Marc,WR,ten,h,den,0,4500
14,2016,5461,Sharpe, Tajae,WR,ten,h,den,0,5300
14,2016,5219,Butler, Brice,WR,dal,a,nyg,0,4500
14,2016,5366,Martino, Freddie,WR,tam,h,nor,0,4500
14,2016,5428,Marquez, Bradley,WR,lar,h,atl,0,4500
14,2016,5344,Moncrief, Donte,WR,ind,h,hou,0,6400
14,2016,5339,Wilson, Albert,WR,kan,h,oak,0,4500
14,2016,5508,Lewis, Roger,WR,nyg,h,dal,0,4500
14,2016,5188,Wright, Jarius,WR,min,a,jac,0,4500
14,2016,3732,Weems, Eric,WR,atl,a,lar,0,4500
14,2016,5481,Louis, Ricardo,WR,cle,h,cin,0,4500
14,2016,5515,Robinson, Demarcus,WR,kan,h,oak,0,4500
14,2016,5514,Lampman, Jake,WR,nor,a,tam,0,4500
14,2016,5511,Allison, Geronimo,WR,gnb,h,sea,0,4500
14,2016,5205,Goodwin, Marquise,WR,buf,h,pit,0,5400
14,2016,3885,Benn, Arrelious,WR,jac,h,min,0,4500
14,2016,5113,Smith, Torrey,WR,sfo,h,nyj,0,4700
14,2016,5295,Grant, Ryan,WR,was,a,phi,0,4600
14,2016,5421,Smith, Devin,WR,nyj,a,sfo,0,4500
14,2016,5475,Higgins, Rashard,WR,cle,h,cin,0,4500
14,2016,5264,Brown, John,WR,ari,a,mia,0,5200
14,2016,3860,Tate, Brandon,WR,buf,h,pit,0,4500
14,2016,5512,Harris, Maurice,WR,was,a,phi,0,4500
14,2016,5363,Burse, Isaiah,WR,sdg,a,car,0,4500
14,2016,5177,Holmes, Andre,WR,oak,a,kan,0,4500
14,2016,5496,Lewis, Tommylee,WR,nor,a,tam,0,4500
14,2016,5453,Treadwell, Laquon,WR,min,a,jac,0,4500
14,2016,3978,Roberts, Andre,WR,det,h,chi,0,4500
14,2016,5292,Bersin, Brenton,WR,car,h,sdg,0,4500
14,2016,5260,Richardson, Paul,WR,sea,a,gnb,0,4500
14,2016,5388,Coates, Sammie,WR,pit,a,buf,0,4600
14,2016,5425,Dye, Donteea,WR,tam,h,nor,0,4500
14,2016,5513,Treggs, Bryce,WR,phi,h,was,0,4500
14,2016,5491,Holton, Johnny,WR,oak,a,kan,0,4500
14,2016,5474,Carroo, Leonte,WR,mia,h,ari,0,4500
14,2016,3593,Hester, Devin,WR,bal,a,nwe,0,4500
14,2016,5497,Burbridge, Aaron,WR,sfo,h,nyj,0,4500
14,2016,5207,Hunter, Justin,WR,buf,h,pit,0,5300
14,2016,5523,Braverman, Daniel,WR,chi,a,det,0,4500
14,2016,5486,Grant, Jakeem,WR,mia,h,ari,0,4500
14,2016,5130,Harris, Dwayne,WR,nyg,h,dal,0,4500
14,2016,5173,Benjamin, Travis,WR,sdg,a,car,-0.2,5100
14,2016,3891,Bryant, Dez,WR,dal,a,nyg,-0.5,7800
14,2016,3760,Slater, Matthew,WR,nwe,h,bal,-2,4500
14,2016,4568,Eifert, Tyler,TE,cin,a,cle,19.3,6700
14,2016,4569,Ertz, Zach,TE,phi,h,was,16.2,5700
14,2016,4407,Bennett, Martellus,TE,nwe,h,bal,15,5600
14,2016,4537,Rudolph, Kyle,TE,min,a,jac,14,5500
14,2016,4543,Clay, Charles,TE,buf,h,pit,12.7,4500
14,2016,4582,Kelce, Travis,TE,kan,h,oak,12.6,6500
14,2016,4368,Olsen, Greg,TE,car,h,sdg,10.7,6400
14,2016,4618,Burton, Trey,TE,phi,h,was,10,4500
14,2016,4270,Gates, Antonio,TE,sdg,a,car,8.6,5200
14,2016,4675,Henry, Hunter,TE,sdg,a,car,8.3,5500
14,2016,4594,Doyle, Jack,TE,ind,h,hou,8,4500
14,2016,4576,Sims, Dion,TE,mia,h,ari,7.9,4500
14,2016,5436,Brown, Daniel,TE,chi,a,det,7.2,4500
14,2016,4493,Gresham, Jermaine,TE,ari,a,mia,7,4500
14,2016,5419,Waller, Darren,TE,bal,a,nwe,6.8,4500
14,2016,4648,Brate, Cameron,TE,tam,h,nor,6.7,5600
14,2016,4692,Derby, A.J.,TE,den,a,ten,6.2,4500
14,2016,4601,Ebron, Eric,TE,det,h,chi,5.2,6000
14,2016,4602,Seferian-Jenkins, Austin,TE,nyj,a,sfo,5,4600
14,2016,4360,Walker, Delanie,TE,ten,h,den,4.8,6200
14,2016,4640,Fiedorowicz, C.J.,TE,hou,a,ind,4.7,5100
14,2016,4262,Witten, Jason,TE,dal,a,nyg,4.6,5100
14,2016,4684,Sterling, Neal,TE,jac,h,min,4.2,4500
14,2016,4401,Barnidge, Gary,TE,cle,h,cin,4.2,4500
14,2016,4574,Rivera, Mychal,TE,oak,a,kan,4.1,4500
14,2016,4516,Pitta, Dennis,TE,bal,a,nwe,3.8,4900
14,2016,4562,Green, Ladarius,TE,pit,a,buf,3.5,5800
14,2016,4666,Bell, Blake,TE,sfo,h,nyj,3.5,4500
14,2016,4592,Griffin, Ryan,TE,hou,a,ind,3.3,4500
14,2016,4651,Walford, Clive,TE,oak,a,kan,3.1,4500
14,2016,4660,Boyle, Nick,TE,bal,a,nwe,3,0
14,2016,4670,Tye, Will,TE,nyg,h,dal,2.9,4500
14,2016,4689,Koyack, Ben,TE,jac,h,min,2.9,4500
14,2016,4593,Bostick, Brandon,TE,nyj,a,sfo,2.7,4500
14,2016,4577,Toilolo, Levine,TE,atl,a,lar,2.4,4800
14,2016,4327,Fasano, Anthony,TE,ten,h,den,2.2,4500
14,2016,4492,Graham, Jimmy,TE,sea,a,gnb,2.1,6600
14,2016,4686,Adams, Jerell,TE,nyg,h,dal,2.1,4500
14,2016,4450,Johnson, David,TE,pit,a,buf,2,4500
14,2016,4437,Cook, Jared,TE,gnb,h,sea,2,4800
14,2016,4538,Kendricks, Lance,TE,lar,h,atl,1.8,4800
14,2016,4609,Fells, Darren,TE,ari,a,mia,1.7,4500
14,2016,4661,O'Leary, Nick,TE,buf,h,pit,1.7,4500
14,2016,4363,Celek, Brent,TE,phi,h,was,1.7,4600
14,2016,4578,Willson, Luke,TE,sea,a,gnb,1.6,4500
14,2016,4690,DeValve, Seth,TE,cle,h,cin,1.6,4500
14,2016,4573,Reed, Jordan,TE,was,a,phi,1.5,7500
14,2016,4457,Myers, Brandon,TE,tam,h,nor,1.4,4500
14,2016,4680,Higbee, Tyler,TE,lar,h,atl,1.3,4500
14,2016,4629,Rodgers, Richard,TE,gnb,h,sea,1.3,4500
14,2016,4433,Phillips, John,TE,nor,a,tam,1.3,4500
14,2016,4685,Telfer, Randall,TE,cle,h,cin,1.2,4500
14,2016,4552,Fleener, Coby,TE,nor,a,tam,1.1,5300
14,2016,4564,Celek, Garrett,TE,sfo,h,nyj,1,4500
14,2016,4653,James, Jesse,TE,pit,a,buf,1,4500
14,2016,4677,Hooper, Austin,TE,atl,a,lar,1,4700
14,2016,4323,Davis, Vernon,TE,was,a,phi,0.6,4800
14,2016,4554,Ellison, Rhett,TE,min,a,jac,0.5,4500
14,2016,4585,Donnell, Larry,TE,nyg,h,dal,0,4500
14,2016,4513,Paulsen, Logan,TE,chi,a,det,0,4500
14,2016,4588,McGrath, Sean,TE,sdg,a,car,0,4500
14,2016,4431,Mulligan, Matthew,TE,det,h,chi,0,4500
14,2016,4664,O'Shaughnessy, James,TE,kan,h,oak,0,4500
14,2016,4637,Supernaw, Phillip,TE,ten,h,den,0,4500
14,2016,4599,Carrier, Derek,TE,was,a,phi,0,4500
14,2016,4642,Harris, Demetrius,TE,kan,h,oak,0,4500
14,2016,4570,Escobar, Gavin,TE,dal,a,nyg,0,4500
14,2016,4604,Grimble, Xavier,TE,pit,a,buf,0,4500
14,2016,4676,Heuerman, Jeff,TE,den,a,ten,0,4500
14,2016,4542,Green, Virgil,TE,den,a,ten,0,4500
14,2016,4555,Jones, Dominique,TE,mia,h,ari,0,4500
14,2016,4482,Dickson, Ed,TE,car,h,sdg,0,4500
14,2016,4652,Kroft, Tyler,TE,cin,a,cle,0,4500
14,2016,4551,Allen, Dwayne,TE,ind,h,hou,0,4800
14,2016,4682,Cross, Alan,TE,tam,h,nor,0,4500
14,2016,4626,Swoope, Erik,TE,ind,h,hou,0,4500
14,2016,4679,Anderson, Stephen,TE,hou,a,ind,0,4500
14,2016,4688,Vannett, Nick,TE,sea,a,gnb,0,4500
14,2016,4691,Braunecker, Ben,TE,chi,a,det,0,4500
14,2016,4694,Morgan, David,TE,min,a,jac,0,4500
14,2016,4595,Gray, Marqueis,TE,mia,h,ari,0,4500
14,2016,4590,Williams, Brandon,TE,sea,a,gnb,0,4500
14,2016,4572,McDonald, Vance,TE,sfo,h,nyj,0,4700
14,2016,4495,Harbor, Clay,TE,det,h,chi,0,4500
14,2016,5517,Vitale, Danny,TE,cle,h,cin,0,4500
14,2016,6095,Novak, Nick,PK,hou,a,ind,19,4600
14,2016,6172,Gano, Graham,PK,car,h,sdg,17,4800
14,2016,6208,Forbath, Kai,PK,min,a,jac,16,4500
14,2016,6236,Myers, Jason,PK,jac,h,min,13,4500
14,2016,6206,Tucker, Justin,PK,bal,a,nwe,13,5200
14,2016,6211,Sturgis, Caleb,PK,phi,h,was,12,4500
14,2016,6120,Folk, Nick,PK,nyj,a,sfo,11,4500
